    E, kcal/mol    D, mol/kcal       W1a->W1b       W1a->W2a       W1a->W2b        W1a->P1
        37.2371    8.29128e+16    7.50426e+11        4.53904       0.012653    2.52901e+12
        37.3801    8.55709e+16    7.50881e+11        4.53884      0.0126078    2.51939e+12
         37.523    8.83068e+16    7.51334e+11        4.53864      0.0125629    2.50982e+12
         37.666    9.11223e+16    7.51784e+11        4.53844      0.0125185    2.50029e+12
        37.8089    9.40197e+16    7.52232e+11        4.53824      0.0124745    2.49082e+12
        37.9519     9.7001e+16    7.52678e+11        4.53804      0.0124308    2.48139e+12
        38.0949    1.00068e+17    7.53122e+11        4.53785      0.0123876    2.47202e+12
        38.2378    1.03224e+17    7.53563e+11        4.53766      0.0123447    2.46269e+12
        38.3808    1.06471e+17    7.54002e+11        4.53746      0.0123022    2.45341e+12
        38.5237    1.09811e+17    7.54439e+11        4.53727      0.0122601    2.44417e+12
        38.6667    1.13246e+17    7.54873e+11        4.53707      0.0122184    2.43499e+12
        38.8096    1.16779e+17    7.55306e+11        4.53689       0.012177    2.42585e+12
        38.9526    1.20413e+17    7.55736e+11         4.5367      0.0121359    2.41675e+12
        39.0955    1.24149e+17    7.56164e+11        4.53653      0.0120953    2.40771e+12
        39.2385    1.27992e+17     7.5659e+11        4.53633      0.0120549    2.39871e+12
        39.3815    1.31943e+17    7.57014e+11        4.53615      0.0120149    2.38975e+12
        39.5244    1.36005e+17    7.57436e+11        4.53597      0.0119753    2.38084e+12
        39.6674    1.40181e+17    7.57855e+11         4.5358       0.011936    2.37197e+12
        39.8103    1.44474e+17    7.58273e+11        4.53562       0.011897    2.36315e+12
        39.9533    1.48887e+17    7.58688e+11        4.53544      0.0118584    2.35438e+12
        40.0962    1.53423e+17    7.59101e+11        4.53526        0.01182    2.34565e+12
        40.2392    1.58085e+17    7.59513e+11         4.5351       0.011782    2.33696e+12
        40.3821    1.62876e+17    7.59922e+11         4.5349      0.0117443    2.32832e+12
        40.5251    1.67799e+17    7.60329e+11        4.53473       0.011707    2.31972e+12
        40.6681    1.72858e+17    7.60735e+11        4.53458      0.0116699    2.31117e+12
         40.811    1.78057e+17    7.61138e+11        4.53439      0.0116331    2.30265e+12
         40.954    1.83398e+17     7.6154e+11        4.53425      0.0115967    2.29419e+12
        41.0969    1.88885e+17    7.61939e+11        4.53407      0.0115605    2.28576e+12
        41.2399    1.94522e+17    7.62337e+11        4.53391      0.0115247    2.27738e+12
        41.3828    2.00312e+17    7.62732e+11        4.53375      0.0114891    2.26904e+12
        41.5258     2.0626e+17    7.63126e+11        4.53356      0.0114538    2.26074e+12
        41.6687    2.12368e+17    7.63518e+11         4.5334      0.0114188    2.25248e+12
        41.8117    2.18642e+17    7.63908e+11        4.53326      0.0113841    2.24426e+12
        41.9547    2.25085e+17    7.64296e+11        4.53311      0.0113496    2.23609e+12
        42.0976    2.31701e+17    7.64682e+11        4.53294      0.0113155    2.22795e+12
        42.2406    2.38494e+17    7.65067e+11        4.53278      0.0112815    2.21986e+12
        42.3835    2.45469e+17     7.6545e+11        4.53263      0.0112479    2.21181e+12
        42.5265    2.52631e+17    7.65831e+11        4.53247      0.0112146    2.20379e+12
        42.6694    2.59983e+17     7.6621e+11        4.53232      0.0111815    2.19582e+12
        42.8124     2.6753e+17    7.66587e+11        4.53217      0.0111486    2.18788e+12
        42.9553    2.75277e+17    7.66963e+11        4.53201       0.011116    2.17999e+12
        43.0983    2.83229e+17    7.67336e+11        4.53186      0.0110837    2.17214e+12
        43.2413    2.91391e+17    7.67709e+11        4.53171      0.0110516    2.16432e+12
        43.3842    2.99767e+17    7.68079e+11        4.53157      0.0110198    2.15654e+12
        43.5272    3.08363e+17    7.68448e+11        4.53142      0.0109882     2.1488e+12
        43.6701    3.17184e+17    7.68815e+11        4.53127      0.0109568     2.1411e+12
        43.8131    3.26235e+17     7.6918e+11        4.53113      0.0109257    2.13343e+12
         43.956    3.35522e+17    7.69543e+11        4.53099      0.0108948    2.12581e+12
         44.099     3.4505e+17    7.69905e+11        4.53084      0.0108642    2.11822e+12
        44.2419    3.54826e+17    7.70266e+11         4.5307      0.0108338    2.11067e+12
        44.3849    3.64854e+17    7.70624e+11        4.53056      0.0108036    2.10315e+12
        44.5279    3.75141e+17    7.70981e+11        4.53042      0.0107737    2.09568e+12
        44.6708    3.85693e+17    7.71337e+11        4.53028      0.0107439    2.08824e+12
        44.8138    3.96515e+17    7.71691e+11        4.53014      0.0107144    2.08083e+12
        44.9567    4.07615e+17    7.72043e+11           4.53      0.0106851    2.07347e+12
        45.0997    4.18999e+17    7.72394e+11        4.52987      0.0106561    2.06613e+12
        45.2426    4.30672e+17    7.72743e+11        4.52973      0.0106272    2.05884e+12
        45.3856    4.42643e+17     7.7309e+11         4.5296      0.0105986    2.05158e+12
        45.5285    4.54918e+17    7.73436e+11        4.52947      0.0105701    2.04435e+12
        45.6715    4.67503e+17    7.73781e+11        4.52934      0.0105419    2.03716e+12
        45.8145    4.80407e+17    7.74124e+11         4.5292      0.0105139    2.03001e+12
        45.9574    4.93635e+17    7.74465e+11        4.52907      0.0104861    2.02289e+12
        46.1004    5.07196e+17    7.74805e+11        4.52894      0.0104585     2.0158e+12
        46.2433    5.21098e+17    7.75143e+11        4.52881       0.010431    2.00875e+12
        46.3863    5.35347e+17     7.7548e+11        4.52868      0.0104038    2.00173e+12
        46.5292    5.49953e+17    7.75816e+11        4.52855      0.0103768    1.99475e+12
        46.6722    5.64922e+17     7.7615e+11        4.52843        0.01035    1.98779e+12
        46.8151    5.80263e+17    7.76482e+11         4.5283      0.0103233    1.98088e+12
        46.9581    5.95985e+17    7.76814e+11        4.52818      0.0102969    1.97399e+12
        47.1011    6.12096e+17    7.77143e+11        4.52805      0.0102706    1.96714e+12
         47.244    6.28604e+17    7.77472e+11        4.52792      0.0102445    1.96032e+12
         47.387     6.4552e+17    7.77798e+11        4.52781      0.0102186    1.95354e+12
        47.5299    6.62851e+17    7.78124e+11        4.52768      0.0101929    1.94679e+12
        47.6729    6.80607e+17    7.78448e+11        4.52756      0.0101674    1.94007e+12
        47.8158    6.98798e+17    7.78771e+11        4.52744      0.0101421    1.93338e+12
        47.9588    7.17432e+17    7.79092e+11        4.52732      0.0101169    1.92672e+12
        48.1017    7.36521e+17    7.79412e+11         4.5272      0.0100918     1.9201e+12
        48.2447    7.56074e+17     7.7973e+11        4.52708       0.010067     1.9135e+12
        48.3877    7.76101e+17    7.80048e+11        4.52698      0.0100424    1.90694e+12
        48.5306    7.96613e+17    7.80364e+11        4.52686      0.0100179    1.90041e+12
        48.6736     8.1762e+17    7.80678e+11        4.52674     0.00999351    1.89391e+12
        48.8165    8.39133e+17    7.80991e+11        4.52663     0.00996935    1.88744e+12
        48.9595    8.61163e+17    7.81303e+11        4.52651     0.00994535      1.881e+12
        49.1024    8.83722e+17    7.81614e+11        4.52639     0.00992152    1.87459e+12
        49.2454     9.0682e+17    7.81923e+11        4.52631     0.00989786    1.86821e+12
        49.3883     9.3047e+17    7.82231e+11        4.52611     0.00987428    1.86186e+12
        49.5313    9.54684e+17    7.82538e+11        4.52631     0.00985097    1.85554e+12
        49.6743    9.79474e+17    7.82844e+11        4.52505     0.00982777    1.84926e+12
        49.8172    1.00485e+18    7.83148e+11        4.52918     0.00980469      1.843e+12
        49.9602    1.03083e+18    7.83451e+11        4.51332     0.00978176    1.83676e+12
    E, kcal/mol    D, mol/kcal        W2b->W3       W2b->W2a       W2b->W1a       W2b->W1b        W2b->P3
          -4.22    3.16572e+07              0              0              0        12.7095        88559.6
       -4.07704    3.61096e+07              0              0      0.0529898        12.5713         104978
       -3.93409      4.106e+07              0              0       0.153321        12.4482         124297
       -3.79113    4.65698e+07              0              0       0.329805        12.3334         146947
       -3.64818    5.27602e+07              0              0       0.583491        12.2185         173245
       -3.50522     5.9674e+07              0              0       0.940565         12.104         203831
       -3.36227    6.73143e+07              0    7.77626e+07         1.4246        12.0041         239603
       -3.21931    7.57439e+07              0    1.88503e+09        2.05032        11.9119         281397
       -3.07636      8.505e+07              0    5.37608e+09        2.83214        11.8293         330097
        -2.9334     9.5436e+07              0    1.22203e+10        3.76639        11.7363         386269
       -2.79044     1.0693e+08              0    2.33331e+10        4.87454        11.6502         451317
       -2.64749    1.19677e+08              0    4.07185e+10        6.16438        11.5622         526364
       -2.50453    1.33593e+08              0    6.54061e+10        7.64907        11.4893         613784
       -2.36158    1.48816e+08              0    9.89796e+10        9.33828         11.423         715288
       -2.21862    1.65619e+08    7.14988e-06    1.43104e+11        11.2407        11.3539         832182
       -2.07567    1.84113e+08        154.499    1.99731e+11        13.3411         11.285         966834
       -1.93271    2.04456e+08        52574.3    2.70244e+11        15.6555        11.2166    1.12172e+06
       -1.78976    2.26709e+08    1.89114e+06    3.56439e+11        18.1947        11.1527     1.3003e+06
        -1.6468    2.51053e+08    2.49226e+07    4.60026e+11        20.9487        11.0907    1.50586e+06
       -1.50384    2.77513e+08    1.85546e+08    5.82652e+11        23.9337        11.0368    1.74318e+06
       -1.36089     3.0638e+08    9.40067e+08    7.25877e+11        27.1378        10.9849     2.0161e+06
       -1.21793    3.37977e+08    3.49395e+09    8.90266e+11        30.5388        10.9315    2.32877e+06
       -1.07498    3.72493e+08    1.00405e+10    1.07763e+12        34.1438        10.8776    2.68693e+06
      -0.932022    4.09993e+08     2.3478e+10    1.28884e+12        37.9613        10.8288    3.09819e+06
      -0.789066    4.50734e+08    4.62676e+10    1.52531e+12        41.9837        10.7818    3.56978e+06
      -0.646111    4.95016e+08    7.94727e+10    1.78746e+12        46.2089        10.7359    4.10974e+06
      -0.503155    5.42922e+08    1.21475e+11    2.07706e+12        50.6493        10.6945    4.72911e+06
      -0.360199    5.94951e+08    1.69795e+11    2.39344e+12        55.2758        10.6535    5.43692e+06
      -0.217244     6.5148e+08    2.19887e+11    2.73693e+12         60.085        10.6109    6.24456e+06
     -0.0742882    7.12656e+08    2.67171e+11    3.10832e+12          65.09         10.571    7.16743e+06
      0.0686673    7.78825e+08    3.11444e+11    3.50809e+12        70.2849        10.5328    8.22112e+06
       0.211623    8.50157e+08    3.61796e+11    3.93683e+12        75.6874        10.4986    9.42548e+06
       0.354578    9.27399e+08    4.19121e+11    4.39318e+12          81.26        10.4629    1.07966e+07
       0.497534    1.01092e+09    4.84157e+11     4.8771e+12        87.0009         10.427    1.23573e+07
        0.64049     1.1008e+09    5.56966e+11    5.39027e+12        92.9465        10.3946    1.41373e+07
       0.783445    1.19768e+09    6.36934e+11    5.93157e+12        99.0731        10.3633    1.61633e+07
       0.926401    1.30218e+09    7.23335e+11    6.50025e+12        105.368         10.332    1.84661e+07
        1.06936    1.41466e+09    8.15743e+11    7.09696e+12        111.845        10.3014    2.10838e+07
        1.21231     1.5359e+09    9.12979e+11    7.72022e+12        118.482        10.2705    2.40543e+07
        1.35527    1.66606e+09    1.01589e+12    8.37205e+12        125.306        10.2415    2.74299e+07
        1.49822     1.8058e+09    1.12383e+12    9.05206e+12        132.317        10.2142    3.12622e+07
        1.64118    1.95603e+09    1.23743e+12    9.75887e+12        139.488         10.187     3.5605e+07
        1.78413    2.11726e+09    1.35728e+12    1.04931e+13        146.828        10.1608    4.05265e+07
        1.92709     2.2903e+09    1.48277e+12    1.12542e+13        154.331        10.1344    4.60983e+07
        2.07005    2.47598e+09     1.6157e+12    1.20418e+13        161.986        10.1081    5.24002e+07
          2.213    2.67474e+09    1.75617e+12    1.28576e+13        169.814        10.0831    5.95312e+07
        2.35596    2.88755e+09    1.90582e+12    1.37007e+13        177.804        10.0592     6.7591e+07
        2.49891    3.11525e+09    2.06515e+12    1.45714e+13        185.955        10.0361    7.66943e+07
        2.64187    3.35873e+09    2.23477e+12    1.54698e+13        194.265        10.0138    8.69686e+07
        2.78482    3.61961e+09     2.4137e+12    1.63929e+13        202.697        9.99049     9.8537e+07
        2.92778    3.89834e+09    2.60217e+12    1.73432e+13        211.279        9.96779    1.11568e+08
        3.07073    4.19588e+09    2.79885e+12    1.83212e+13        220.012        9.94615    1.26236e+08
        3.21369    4.51338e+09    3.00269e+12    1.93268e+13        228.897        9.92535    1.42729e+08
        3.35665    4.85204e+09    3.21494e+12    2.03597e+13        237.928        9.90546    1.61252e+08
         3.4996    5.21342e+09    3.43601e+12    2.14185e+13        247.084        9.88553    1.82019e+08
        3.64256    5.59906e+09    3.66512e+12    2.25022e+13        256.357        9.86544    2.05263e+08
        3.78551    6.00991e+09    3.90111e+12    2.36124e+13        265.763        9.84577    2.31262e+08
        3.92847    6.44743e+09    4.14151e+12    2.47487e+13        275.297        9.82675    2.60297e+08
        4.07142    6.91286e+09    4.38501e+12    2.59122e+13        284.972        9.80863    2.92683e+08
        4.21438    7.40824e+09     4.6305e+12    2.71007e+13        294.764        9.79082    3.28724e+08
        4.35733     7.9356e+09    4.87719e+12    2.83128e+13        304.656        9.77288    3.68743e+08
        4.50029    8.49621e+09    5.12409e+12      2.955e+13         314.67        9.75547     4.1312e+08
        4.64325     9.0919e+09    5.37083e+12    3.08121e+13        324.801        9.73855    4.62232e+08
         4.7862     9.7249e+09    5.61711e+12    3.20977e+13        335.037        9.72187    5.16456e+08
        4.92916    1.03968e+10    5.86184e+12    3.34079e+13        345.391        9.70571    5.76219e+08
        5.07211    1.11106e+10    6.10495e+12    3.47397e+13        355.832        9.68947    6.41896e+08
        5.21507    1.18679e+10    6.34844e+12     3.6095e+13        366.381        9.67374    7.13951e+08
        5.35802    1.26711e+10    6.59347e+12    3.74731e+13        377.032        9.65836    7.92822e+08
        5.50098    1.35229e+10    6.84096e+12    3.88727e+13        387.775        9.64314     8.7894e+08
        5.64393    1.44257e+10    7.09127e+12    4.02944e+13        398.614        9.62822    9.72778e+08
        5.78689    1.53821e+10    7.34476e+12    4.17377e+13        409.547        9.61368     1.0748e+09
        5.92985    1.63957e+10    7.60148e+12    4.32007e+13        420.555        9.59909    1.18543e+09
         6.0728    1.74689e+10    7.86172e+12    4.46845e+13        431.652        9.58484    1.30517e+09
        6.21576    1.86045e+10    8.12564e+12    4.61891e+13        442.836        9.57094    1.43452e+09
        6.35871    1.98061e+10     8.3926e+12    4.77139e+13        454.102        9.55734    1.57393e+09
        6.50167    2.10767e+10    8.66219e+12    4.92589e+13        465.451        9.54402    1.72391e+09
        6.64462    2.24209e+10    8.93516e+12    5.08218e+13        476.865        9.53069    1.88486e+09
        6.78758    2.38423e+10    9.21156e+12    5.24024e+13         488.34        9.51735    2.05724e+09
        6.93054    2.53437e+10    9.49143e+12    5.40027e+13        499.897        9.50449    2.24164e+09
        7.07349    2.69293e+10    9.77366e+12    5.56221e+13        511.531        9.49198    2.43852e+09
        7.21645    2.86037e+10    1.00569e+13    5.72595e+13        523.233        9.47965    2.64833e+09
         7.3594    3.03714e+10    1.03398e+13    5.89141e+13        534.995        9.46744    2.87153e+09
        7.50236    3.22377e+10    1.06215e+13    6.05848e+13        546.808        9.45521    3.10854e+09
        7.64531    3.42068e+10    1.09012e+13    6.22722e+13        558.681        9.44321     3.3599e+09
        7.78827    3.62833e+10    1.11786e+13    6.39768e+13        570.616        9.43149    3.62613e+09
        7.93122    3.84723e+10     1.1453e+13    6.56984e+13        582.616        9.42007    3.90771e+09
        8.07418    4.07799e+10    1.17243e+13    6.74356e+13        594.667        9.40875    4.20508e+09
        8.21714    4.32117e+10    1.19922e+13    6.91882e+13        606.768        9.39757    4.51871e+09
        8.36009    4.57742e+10    1.22571e+13     7.0955e+13        618.912        9.38643    4.84903e+09
        8.50305    4.84727e+10    1.25201e+13    7.27371e+13        631.108        9.37551    5.19662e+09
          8.646    5.13138e+10     1.2781e+13    7.45341e+13        643.351        9.36481    5.56195e+09
        8.78896    5.43041e+10    1.30403e+13    7.63456e+13        655.645        9.35428    5.94552e+09
        8.93191    5.74511e+10    1.32982e+13    7.81707e+13        667.979        9.34386    6.34775e+09
        9.07487     6.0762e+10     1.3555e+13    8.00092e+13        680.351        9.33361    6.76914e+09
        9.21782    6.42446e+10    1.38114e+13    8.18604e+13        692.761        9.32345    7.21013e+09
        9.36078    6.79062e+10    1.40684e+13     8.3725e+13        705.213        9.31345     7.6713e+09
        9.50374    7.17552e+10     1.4326e+13    8.56024e+13          717.7         9.3036    8.15309e+09
        9.64669    7.58002e+10    1.45844e+13    8.74923e+13        730.225        9.29392    8.65599e+09
        9.78965    8.00505e+10    1.48435e+13    8.93937e+13        742.783        9.28433     9.1804e+09
         9.9326    8.45156e+10    1.51038e+13    9.13064e+13        755.365        9.27478    9.72678e+09
        10.0756    8.92045e+10    1.53654e+13    9.32307e+13        767.978        9.26537    1.02957e+10
        10.2185    9.41268e+10    1.56284e+13    9.51667e+13        780.626        9.25619    1.08876e+10
        10.3615    9.92935e+10    1.58919e+13    9.71136e+13        793.302        9.24709    1.15029e+10
        10.5044    1.04715e+11    1.61555e+13    9.90711e+13        806.006         9.2381     1.2142e+10
        10.6474    1.10405e+11    1.64185e+13    1.01038e+14        818.723        9.22919    1.28053e+10
        10.7903    1.16373e+11    1.66808e+13    1.03015e+14        831.459        9.22032    1.34934e+10
        10.9333     1.2263e+11    1.69423e+13    1.05003e+14         844.23        9.21165    1.42067e+10
        11.0762     1.2919e+11    1.72025e+13       1.07e+14        857.027         9.2031    1.49456e+10
        11.2192    1.36067e+11    1.74609e+13    1.09006e+14        869.837        9.19464    1.57104e+10
        11.3622    1.43274e+11    1.77173e+13    1.11021e+14        882.664        9.18627    1.65016e+10
        11.5051    1.50825e+11    1.79714e+13    1.13045e+14        895.504        9.17795    1.73195e+10
        11.6481    1.58735e+11    1.82234e+13    1.15077e+14        908.364        9.16974    1.81647e+10
         11.791    1.67017e+11    1.84733e+13    1.17119e+14        921.243        9.16168    1.90375e+10
         11.934     1.7569e+11    1.87208e+13    1.19168e+14        934.135        9.15369    1.99383e+10
        12.0769    1.84769e+11    1.89663e+13    1.21225e+14        947.041        9.14583    2.08674e+10
        12.2199    1.94271e+11    1.92098e+13     1.2329e+14        959.957        9.13801    2.18252e+10
        12.3628    2.04215e+11    1.94517e+13    1.25361e+14         972.88        9.13024    2.28119e+10
        12.5058    2.14617e+11    1.96926e+13    1.27441e+14        985.817        9.12261    2.38282e+10
        12.6488    2.25496e+11     1.9933e+13    1.29528e+14        998.768        9.11508    2.48743e+10
        12.7917    2.36874e+11    2.01726e+13    1.31621e+14        1011.72        9.10763    2.59505e+10
        12.9347    2.48769e+11    2.04115e+13    1.33721e+14        1024.69        9.10025    2.70571e+10
        13.0776    2.61205e+11      2.065e+13    1.35827e+14        1037.66        9.09292    2.81944e+10
        13.2206    2.74202e+11    2.08884e+13    1.37939e+14        1050.63        9.08567    2.93629e+10
        13.3635    2.87781e+11    2.11272e+13    1.40058e+14        1063.62        9.07854    3.05629e+10
        13.5065    3.01969e+11    2.13663e+13    1.42183e+14         1076.6        9.07148    3.17946e+10
        13.6494    3.16788e+11    2.16056e+13    1.44313e+14        1089.59        9.06449    3.30584e+10
        13.7924    3.32264e+11    2.18449e+13    1.46449e+14        1102.59        9.05756    3.43544e+10
        13.9354    3.48424e+11     2.2084e+13    1.48589e+14        1115.58        9.05069     3.5683e+10
        14.0783    3.65293e+11     2.2323e+13    1.50736e+14        1128.57        9.04392    3.70447e+10
        14.2213      3.829e+11    2.25617e+13    1.52887e+14        1141.57        9.03721    3.84396e+10
        14.3642    4.01274e+11    2.27998e+13    1.55043e+14        1154.57        9.03058     3.9868e+10
        14.5072    4.20446e+11    2.30371e+13    1.57203e+14        1167.56        9.02402    4.13301e+10
        14.6501    4.40446e+11    2.32732e+13    1.59368e+14        1180.56        9.01748    4.28261e+10
        14.7931    4.61306e+11    2.35081e+13    1.61537e+14        1193.55          9.011    4.43564e+10
         14.936    4.83058e+11    2.37418e+13    1.63711e+14        1206.55        9.00466    4.59213e+10
         15.079    5.05739e+11    2.39739e+13    1.65889e+14        1219.53        8.99835    4.75209e+10
         15.222    5.29383e+11    2.42044e+13     1.6807e+14        1232.51         8.9921    4.91555e+10
        15.3649    5.54028e+11    2.44331e+13    1.70255e+14        1245.49        8.98591    5.08253e+10
        15.5079    5.79711e+11    2.46601e+13    1.72444e+14        1258.46        8.97973    5.25304e+10
        15.6508     6.0647e+11    2.48856e+13    1.74636e+14        1271.43        8.97365    5.42713e+10
        15.7938    6.34346e+11    2.51096e+13    1.76831e+14        1284.39        8.96766     5.6048e+10
        15.9367    6.63383e+11    2.53321e+13     1.7903e+14        1297.35        8.96168    5.78608e+10
        16.0797    6.93622e+11    2.55532e+13    1.81232e+14         1310.3        8.95575    5.97098e+10
        16.2226    7.25111e+11    2.57726e+13    1.83436e+14        1323.24         8.9499    6.15951e+10
        16.3656    7.57894e+11    2.59906e+13    1.85643e+14        1336.17        8.94411    6.35171e+10
        16.5086    7.92016e+11    2.62075e+13    1.87853e+14         1349.1        8.93835     6.5476e+10
        16.6515    8.27531e+11    2.64234e+13    1.90066e+14        1362.01        8.93265    6.74717e+10
        16.7945    8.64488e+11    2.66381e+13    1.92281e+14        1374.92        8.92705    6.95047e+10
        16.9374     9.0294e+11    2.68515e+13    1.94498e+14        1387.82        8.92143    7.15749e+10
        17.0804    9.42943e+11    2.70633e+13    1.96717e+14         1400.7        8.91587    7.36823e+10
        17.2233     9.8455e+11    2.72737e+13    1.98938e+14        1413.58        8.91041    7.58276e+10
        17.3663    1.02782e+12    2.74826e+13    2.01162e+14        1426.45        8.90493    7.80106e+10
        17.5092    1.07281e+12    2.76898e+13    2.03387e+14         1439.3        8.89953    8.02314e+10
        17.6522    1.11959e+12    2.78955e+13    2.05614e+14        1452.14         8.8942    8.24902e+10
        17.7952    1.16822e+12    2.80994e+13    2.07842e+14        1464.97        8.88886    8.47871e+10
        17.9381    1.21876e+12    2.83016e+13    2.10072e+14        1477.79        8.88362    8.71222e+10
        18.0811    1.27128e+12    2.85023e+13    2.12304e+14         1490.6        8.87843    8.94958e+10
         18.224    1.32586e+12    2.87012e+13    2.14537e+14        1503.39        8.87327    9.19078e+10
         18.367    1.38256e+12    2.88986e+13    2.16771e+14        1516.17        8.86815    9.43584e+10
        18.5099    1.44145e+12    2.90943e+13    2.19006e+14        1528.93        8.86307    9.68476e+10
        18.6529    1.50263e+12    2.92884e+13    2.21242e+14        1541.68        8.85803    9.93756e+10
        18.7958    1.56615e+12     2.9481e+13    2.23479e+14        1554.42        8.85304    1.01942e+11
        18.9388    1.63212e+12    2.96722e+13    2.25717e+14        1567.14        8.84808    1.04548e+11
        19.0818     1.7006e+12     2.9862e+13    2.27955e+14        1579.85        8.84318    1.07193e+11
        19.2247    1.77169e+12    3.00505e+13    2.30195e+14        1592.54        8.83831    1.09877e+11
        19.3677    1.84547e+12    3.02374e+13    2.32435e+14        1605.21        8.83347      1.126e+11
        19.5106    1.92205e+12     3.0423e+13    2.34675e+14        1617.87        8.82867    1.15363e+11
        19.6536    2.00151e+12    3.06073e+13    2.36916e+14        1630.51        8.82393    1.18164e+11
        19.7965    2.08394e+12    3.07903e+13    2.39157e+14        1643.14        8.81921    1.21005e+11
        19.9395    2.16946e+12    3.09722e+13    2.41398e+14        1655.75        8.81454    1.23886e+11
        20.0824    2.25817e+12    3.11528e+13     2.4364e+14        1668.35         8.8099    1.26806e+11
        20.2254    2.35016e+12    3.13319e+13    2.45881e+14        1680.92        8.80529    1.29765e+11
        20.3684    2.44556e+12    3.15095e+13    2.48123e+14        1693.48        8.80072    1.32764e+11
        20.5113    2.54447e+12    3.16855e+13    2.50364e+14        1706.02        8.79619    1.35802e+11
        20.6543    2.64702e+12      3.186e+13    2.52606e+14        1718.54         8.7917    1.38881e+11
        20.7972    2.75332e+12    3.20329e+13    2.54847e+14        1731.05        8.78723    1.41998e+11
        20.9402    2.86349e+12     3.2204e+13    2.57088e+14        1743.54        8.78281    1.45156e+11
        21.0831    2.97767e+12    3.23733e+13    2.59328e+14           1756        8.77842    1.48353e+11
        21.2261    3.09599e+12    3.25408e+13    2.61568e+14        1768.46        8.77405    1.51589e+11
         21.369    3.21857e+12    3.27065e+13    2.63808e+14        1780.89        8.76974    1.54866e+11
         21.512    3.34556e+12    3.28705e+13    2.66047e+14         1793.3        8.76544    1.58182e+11
         21.655     3.4771e+12    3.30327e+13    2.68285e+14         1805.7        8.76117    1.61538e+11
        21.7979    3.61334e+12    3.31932e+13    2.70523e+14        1818.07        8.75694    1.64934e+11
        21.9409    3.75444e+12     3.3352e+13     2.7276e+14        1830.42        8.75275    1.68369e+11
        22.0838    3.90053e+12    3.35094e+13    2.74997e+14        1842.75        8.74859    1.71844e+11
        22.2268    4.05179e+12    3.36653e+13    2.77232e+14        1855.08        8.74445    1.75359e+11
        22.3697    4.20838e+12      3.382e+13    2.79467e+14        1867.38        8.74036    1.78913e+11
        22.5127    4.37048e+12    3.39734e+13      2.817e+14        1879.64        8.73628    1.82507e+11
        22.6556    4.53825e+12    3.41255e+13    2.83933e+14         1891.9        8.73223    1.86141e+11
        22.7986    4.71187e+12    3.42766e+13    2.86164e+14        1904.13        8.72821    1.89814e+11
        22.9416    4.89152e+12    3.44265e+13    2.88395e+14        1916.34        8.72421    1.93527e+11
        23.0845    5.07741e+12    3.45755e+13    2.90624e+14        1928.54        8.72026     1.9728e+11
        23.2275    5.26971e+12    3.47236e+13    2.92852e+14        1940.71        8.71634    2.01072e+11
        23.3704    5.46864e+12    3.48706e+13    2.95078e+14        1952.86        8.71243    2.04903e+11
        23.5134     5.6744e+12    3.50165e+13    2.97303e+14        1964.99        8.70854    2.08774e+11
        23.6563    5.88719e+12    3.51613e+13    2.99527e+14         1977.1        8.70472    2.12685e+11
        23.7993    6.10724e+12    3.53049e+13     3.0175e+14        1989.19         8.7009    2.16635e+11
        23.9422    6.33477e+12    3.54475e+13    3.03971e+14        2001.26        8.69711    2.20624e+11
        24.0852    6.57001e+12    3.55888e+13     3.0619e+14        2013.31        8.69335    2.24653e+11
        24.2282     6.8132e+12    3.57289e+13    3.08408e+14        2025.33        8.68959     2.2872e+11
        24.3711    7.06457e+12    3.58677e+13    3.10625e+14        2037.33        8.68587    2.32827e+11
        24.5141    7.32437e+12    3.60051e+13    3.12839e+14        2049.31        8.68217    2.36973e+11
         24.657    7.59287e+12    3.61413e+13    3.15052e+14        2061.27         8.6785    2.41158e+11
           24.8    7.87032e+12    3.62761e+13    3.17264e+14        2073.21        8.67489    2.45382e+11
        24.9429      8.157e+12    3.64095e+13    3.19473e+14        2085.12        8.67125    2.49645e+11
        25.0859    8.45318e+12    3.65416e+13    3.21681e+14        2097.01        8.66767    2.53947e+11
        25.2288    8.75914e+12    3.66724e+13    3.23887e+14        2108.88        8.66412    2.58288e+11
        25.3718    9.07518e+12    3.68019e+13     3.2609e+14        2120.73        8.66058    2.62667e+11
        25.5148     9.4016e+12    3.69302e+13    3.28292e+14        2132.56        8.65705    2.67085e+11
        25.6577     9.7387e+12    3.70573e+13    3.30492e+14        2144.36        8.65356    2.71542e+11
        25.8007    1.00868e+13    3.71832e+13     3.3269e+14        2156.14         8.6501    2.76037e+11
        25.9436    1.04462e+13     3.7308e+13    3.34886e+14         2167.9        8.64662     2.8057e+11
        26.0866    1.08173e+13    3.74318e+13     3.3708e+14        2179.64        8.64319    2.85142e+11
        26.2295    1.12004e+13    3.75546e+13    3.39272e+14        2191.35        8.63978    2.89752e+11
        26.3725    1.15958e+13    3.76766e+13    3.41462e+14        2203.04        8.63638      2.944e+11
        26.5154     1.2004e+13    3.77976e+13    3.43649e+14        2214.71        8.63302    2.99086e+11
        26.6584    1.24252e+13    3.79178e+13    3.45834e+14        2226.36         8.6297    3.03811e+11
        26.8014    1.28598e+13    3.80371e+13    3.48018e+14        2237.98        8.62639    3.08573e+11
        26.9443    1.33084e+13    3.81555e+13    3.50198e+14        2249.58        8.62309    3.13373e+11
